,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2
0,0.9868745226669766,0.8305139309951521,0.381121571548774,0.06387396405004704,0.5134991685754439,0.6106322327730187,0.06497367347717213,0.5358938579080862,0.7460146528562397,0.4976603252357814,0.18848483786590342,0.5036078719394961,0.7037256520617293,0.7677746184705867
1,0.12747725870521023,0.07723251323962754,0.19002249858282802,0.6660366904039313,0.9268891038527941,0.3450551992615906,0.348923456508822,0.5141989398307107,0.19193730197863484,0.15978028996019308,0.309821598606132,0.16242555589864313,0.6976689698733736,0.25541416113403576
2,0.20685386872754497,0.6774294117670024,0.7125156328230325,0.47376242538986335,0.5549410298722876,0.10403798928007343,0.40653983939559085,0.22399696638006503,0.503152318446989,0.10998132878973962,0.16084976135099127,0.6342276945946927,0.5836620034771811,0.18059833923009586
3,0.4474510459506579,0.020764248768170655,0.8368014141652874,0.4462911452631907,0.40454252197468477,0.5222942808931176,0.49746113881849824,0.5906433031165356,0.1381936797049292,0.992009079663964,0.7947037417882724,0.31306184099444634,0.6583848182687089,0.22924900135464774
4,0.21091830948090462,0.7831027691422484,0.03010626057794389,0.3170500415349469,0.9669747187308508,0.8218100170960584,0.18661774878093607,0.2842460599041582,0.45779843266405906,0.5738021801908524,0.3329875085094801,0.44951647953034124,0.7351608597447559,0.10892497981322061
5,0.7366411741869436,0.6484978995926046,0.6306296148692525,0.24668892630830772,0.6843419209209585,0.4907746283956272,0.5402752591442751,0.15048041605902038,0.1421514042607036,0.19927270023119537,0.17903768252515836,0.7353604715762774,0.16723836756166366,0.7090972375077554
6,0.19057971552901765,0.9567921414738876,0.9171515286276309,0.8331185608193503,0.9629452235892144,0.22380255393659076,0.6848097135665437,0.6356189059594537,0.5576613489159296,0.26726182400393134,0.5083891834510988,0.4862433754007254,0.1398740156459912,0.983139073637174
7,0.6598482485280794,0.07438553948897496,0.7601642588230132,0.09671119634980743,0.2328588987680526,0.7823812994604477,0.38563595395717615,0.7632789466650199,0.9120485450885515,0.8815815781333023,0.45322293111488243,0.33740450756752005,0.3811737630836074,0.9254541034300472
8,0.984244688609616,0.7953329030384628,0.8299741056709229,0.6462351124820113,0.09094736584841379,0.8643161797422871,0.6129054817454341,0.5709237186100248,0.7699286440515769,0.5418576902606685,0.06603488170950983,0.40743498208588896,0.3063707528972446,0.5888678825865142
9,0.7540073942600367,0.19818436524724825,0.5741029698621642,0.8082696928044376,0.9302593796929459,0.4171333364119444,0.7882996596628957,0.8236423769009561,0.5352398025464624,0.6327776089517644,0.9800980262455972,0.6974223866544687,0.1323941693548689,0.26051729738142
10,0.5512861629089248,0.007096735680735888,0.6128667524808187,0.7606090607029086,0.9429417692504656,0.14538620211915768,0.5946564232393907,0.6178500156904942,0.9974024259006107,0.6002453090220907,0.47374500376667616,0.7759698042636894,0.946617644000007,0.7414145704785944
11,0.6818518890857991,0.4051421964576921,0.39333659270394333,0.5230086222016032,0.2739854412389324,0.45474647972363863,0.8089354590251233,0.20542267801438047,0.670799155914208,0.6294379712925371,0.5369811048734157,0.9776040175255518,0.8820265756475587,0.7217036249669547
12,0.0034667025455556405,0.4401932457763177,0.0026707998246943755,0.7468594957256756,0.8218238690805015,0.20408055301745154,0.8296906729092182,0.08294241588251011,0.07617984955780766,0.5359238910585412,0.4563500537549897,0.5544339752373739,0.17543322569234476,0.5659898171100136
13,0.31561154316675233,0.41238347923512414,0.22042182282449635,0.5447667388102305,0.47984855583034197,0.09489892213321927,0.7937361566102378,0.8937571511339552,0.6790624833282202,0.767164720908073,0.4348050707948348,0.38704806066082575,0.679169944234764,0.23161063145716343
14,0.34489462322778053,0.518447149014734,0.17530829356567693,0.7273080181006137,0.12094206298626625,0.24170986959194138,0.19694624607193237,0.4340437365995755,0.31712802625871095,0.309801567907705,0.4759916779745407,0.14519964541486913,0.15072995464329078,0.06974645177016969
15,0.048306699583098904,0.9934099840106886,0.054436415041385654,0.9168669409033593,0.6360127091231683,0.7384313926399888,0.48068595382540635,0.8060143654357694,0.5793543102926284,0.23616570421630922,0.7055868964004904,0.2590135871508413,0.7871317941025073,0.1418062501698895
16,0.671953328712537,0.6945187716118597,0.4816940426949252,0.0818402263766024,0.2608805725549899,0.22598243650434835,0.8133641589603368,0.33638976333536724,0.6906636330621382,0.42053526120904605,0.7741924383652651,0.9848664882495686,0.11674596278288886,0.018926618636281183
17,0.08218145137866464,0.8152759773509658,0.023103401878737162,0.30373612724807847,0.6077174497501907,0.5717137804336463,0.8994945051607267,0.7780970761824973,0.3943313940558074,0.4416877688919287,0.700847237338684,0.1881157310929561,0.9781413802361278,0.047302391705262826
18,0.8289247111018095,0.5637629520419162,0.5283507385835879,0.6327128715093089,0.26959234269848714,0.641236339318165,0.45710472712785377,0.7885015306355474,0.624612267138245,0.9261840952429925,0.9393446050585434,0.7543339667882516,0.8743465787709636,0.9045936884444201
19,0.2204680381729987,0.18865377850163306,0.8184679471039656,0.38083602844998965,0.886900382701441,0.33906428306729636,0.5728259329381171,0.9755803876763893,0.2031231299149027,0.8214455922340173,0.19451596145581768,0.5413633761163072,0.4511176323796737,0.2358711660914893
20,0.636628995047824,0.29314633602586876,0.7096789399991695,0.9124061188296986,0.506212700468089,0.5840458089825517,0.5886688138669353,0.5023193997881031,0.5512583421855104,0.08551706634620411,0.4943712924123292,0.5490786489356675,0.10600231514305929,0.5567773918848826
21,0.8963951360409501,0.8800161441748435,0.9003041002065456,0.13578487466579206,0.3761144209547341,0.3880249039239678,0.9617938544469509,0.8290777717877671,0.966202527673596,0.20621154667740807,0.0963935239318264,0.45277600487786607,0.578109098356046,0.7579011453381503
