,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2
7560,0.8656118203787805,0.028393350306215377,0.9424122964887182,0.08462984758083965,0.3895325171369931,0.828335861027354,0.5403122874546537,0.14700933873945832,0.883941763040959,0.4307550090818779,0.236768295781187,0.8074840834751877,0.6043195107718871,0.6672871433752149
4522,0.5004950703135049,0.902349695755243,0.9682104972285956,0.37488195203324537,0.8666995111797751,0.40056022731831026,0.9533797595588853,0.43260711320805373,0.9080193623991287,0.0474452473803352,0.5288481863205375,0.24557816268964391,0.9628827589119473,0.8418598622563546
19807,0.6018016051041399,0.024445813230279185,0.4018421422031793,0.3495625712861181,0.30777304619185747,0.5731913075191604,0.9918699983219614,0.9701948683731402,0.13598615754120683,0.33036629127367995,0.6390145062097414,0.17648405927416677,0.02152356861742303,0.9711800069069966
2710,0.7674049829834191,0.1515653395099393,0.07070849526611467,0.39783070993075154,0.10312319055232959,0.7244673749794286,0.9756470347727985,0.6828184066896763,0.23236586075347665,0.371593220587123,0.8243139380619187,0.38047192772205296,0.7032526920372618,0.09706527852136462
8874,0.7165420112431011,0.04177246403292218,0.9516313876707647,0.032441730108687394,0.877667860295479,0.47232371783151605,0.718643025793259,0.96504199688529,0.7672430728465827,0.3045224636199511,0.9414876178720283,0.23363460241307457,0.7270435480609864,0.1427122387122495
26518,0.12264436254922133,0.9961020709698013,0.6538784639663694,0.06588477117089735,0.0008747729588052566,0.26353297728740316,0.9069989168248298,0.324708925888103,0.32111815703515734,0.10182168751452929,0.6462551957751943,0.9289819561571069,0.5888857314778027,0.5393833684276853
9677,0.24283834127541945,0.9451012632532886,0.28513109110940893,0.29274640317066875,0.9338036431654297,0.17562169092559463,0.8281225232546577,0.6592504256974936,0.984616306271583,0.16071377594635916,0.06969088721573757,0.8918433736472702,0.8604291114884911,0.22992541947576378
23095,0.2254970429264829,0.917669641577473,0.7146086645647646,0.594925494713788,0.9130748761434578,0.4163898543510352,0.03017477313837037,0.544723835694478,0.6841985402524317,0.17717752476981366,0.5126654257517288,0.1524631841023078,0.6557663269624406,0.1304862191707809
16819,0.43906213518472703,0.103434418560766,0.7965868094962724,0.35399125208960763,0.8928906335553898,0.8413755771557053,0.13238600327656302,0.8627877045517738,0.2158648890508358,0.225293282843545,0.3817625888497616,0.438983644278122,0.9754676199412412,0.8551807122940505
3216,0.9477917601139396,0.28415224722382887,0.33090586810056677,0.30394343817739466,0.7976934436260232,0.6090098210297861,0.291342573359164,0.954565415537337,0.7744367553692307,0.2583887877186445,0.005040599434413748,0.9262672664438368,0.7558744791543476,0.8258058308006012
20985,0.6145506693112591,0.8777036126597759,0.4323703180181967,0.6647877887770249,0.6192139409565347,0.449340047716787,0.6962009283838054,0.6938116010095692,0.6202454012686482,0.8787090698419426,0.12775060758185441,0.19131003307052247,0.3120625868486801,0.4268305764314839
10987,0.6154813215561552,0.9981226467713098,0.5566640055461455,0.816587725752726,0.26786947150180784,0.13260146047655638,0.004357005613241895,0.2612293968381389,0.913977693502984,0.18594578501866252,0.6088279477299307,0.501656409017045,0.0027858619537517782,0.909421436682549
26155,0.004572804279474651,0.9048342629411763,0.982443837141318,0.45383826617101736,0.9488338435959175,0.31527556356234737,0.34102504185060906,0.24593434133048675,0.958944379278796,0.8683953719804761,0.00559130447422702,0.30508903007590205,0.16075940231671623,0.0420797033425309
414,0.6378636925344213,0.7153264216192046,0.999538214236394,0.6345124091198097,0.45906901023308194,0.05020772395974647,0.9964262391671883,0.9847043886326409,0.6461628256221977,0.24337858169529486,0.1628675538316684,0.0725165727280913,0.765815509381694,0.9665859685723504
13332,0.8581570061327561,0.7115327280593462,0.23753094032517846,0.10931538512171404,0.5436660164613528,0.02328628225013285,0.8865205428281767,0.913831696839168,0.5601489323495258,0.673004165870341,0.06021773171524027,0.5554690034988924,0.4962134646625575,0.04444670362026663
13220,0.8430546116684899,0.9801352567074108,0.10073904106606295,0.8028078701631097,0.047052498467847356,0.8783072666290851,0.5082928978442318,0.9312714816963439,0.9784333664008615,0.9026074050852262,0.7913287639557546,0.34801977966801306,0.7235170855449917,0.3297199867513484
20955,0.04820161525214186,0.2740549517087824,0.36369295360765663,0.4213422713454231,0.26703584926218205,0.9105620534467141,0.9844721001830301,0.5640804292440823,0.9900368484984388,0.5780512357443138,0.5730201755170403,0.46058509316590673,0.3114683408460008,0.8904857619112471
20587,0.9668767680580779,0.6918598245497407,0.798542241645991,0.013412278934269955,0.5488552439975013,0.5745984459497625,0.02560782242806523,0.870197427529374,0.17421986812106902,0.22630960418588073,0.050022774683844785,0.6029327211439162,0.7523930238266963,0.1438610523564753
21455,0.010166396787611802,0.6421573630271071,0.8056377171648735,0.4186119256622572,0.029503587718955462,0.7715637102280368,0.9789718804782078,0.012178319683132193,0.46423112854142895,0.7752853030329389,0.5362595827250388,0.01656060146104805,0.11946719234194401,0.9984624965770079
3019,0.9787261082493086,0.23515133136179725,0.008201010275300012,0.009546168077581596,0.5380477574435746,0.9273901305368497,0.396396502873518,0.9391776150607317,0.9177095961055405,0.8817125966138963,0.2330916818016681,0.32749564903519296,0.8595053916173175,0.45546372020139736
1311,0.41705665029717276,0.6429843515292624,0.1578270338378215,0.47308166726206025,0.16310291141264915,0.9401031501383127,0.9039031541109976,0.021778382672387103,0.33536065635824747,0.8956074788209294,0.7838780004691123,0.998623760616041,0.9837680536117916,0.25005205563238464
18249,0.7020282501936905,0.2503983023037469,0.8269026575096369,0.9299119392324323,0.006019755663402125,0.415650540776227,0.569358316962977,0.26735157511814983,0.8710460488749885,0.9060982726006443,0.5930810899785486,0.8773414394625267,0.9811566047745846,0.04126754963409417
8723,0.26768270874131184,0.3187031594643591,0.38132708954790284,0.6184617350294904,0.05403030736738323,0.9765191087013999,0.7233671685004057,0.22057710193886812,0.6342466947249515,0.9993716294495663,0.8710302218665267,0.20191078752673774,0.7082021904534087,0.6709756644468897
3005,0.9313362682952111,0.9444383630932766,0.40707867641787954,0.25558003804471685,0.820483430031286,0.8846997589927281,0.22218817355131065,0.00809229517127948,0.8120077958901945,0.9111951165453065,0.9641538072976211,0.15962429906738185,0.3466404175988284,0.8909475120557342
17944,0.8005123524000252,0.6993297292800053,0.8689241660542131,0.6646151214405672,0.0034782724069722395,0.7875223491876608,0.26193531366168143,0.7392348902772696,0.031138379610278183,0.16829010719517423,0.5727633257827165,0.7973813816185096,0.3434312199920304,0.12803081785457301
26391,0.8037072542144764,0.21043362358156872,0.7559953934309522,0.8126364540424963,0.5099113083557,0.9696163534702406,0.024510708623854426,0.9518656355201923,0.39110573091869416,0.041987847416858924,0.5811143015560741,0.4208372733770902,0.9166353811724658,0.10123854402078022
21726,0.786627556131279,0.8232410354646792,0.03272563036918902,0.024496575958125707,0.980232652031134,0.5842605029820112,0.2483116638277567,0.5776875300000042,0.27262832537602155,0.16093605858797286,0.6782029558864898,0.486429682232192,0.00712905705825879,0.004026046037905787
12439,0.03036041639011267,0.9500755014605534,0.8977396584275246,0.2773066653013665,0.4846049405938131,0.9869346535360226,0.9917173592069877,0.5591262832972803,0.9912051040542432,0.9610535122078612,0.9395769979914538,0.095686620581317,0.3049547190053918,0.5179987596920125
18905,0.5222608173000318,0.06282147788343806,0.8862482415245335,0.08343854913797484,0.9161731505257358,0.7109824541605819,0.8145865655431608,0.8804005804029361,0.14320875216752754,0.9525315084677153,0.6099139555533027,0.5255253325140006,0.1310410673111859,0.6494692570916363
8249,0.2812049522686377,0.8870360984240788,0.06047471401194672,0.3773013673656912,0.05922511309785723,0.07882173335413108,0.9913324116710871,0.2300826807723791,0.6645592010887682,0.6903878266287456,0.9942522013416255,0.540309264764757,0.8894953939731092,0.7072227808302264
14964,0.7727486739621084,0.7072249540922887,0.9532339968833355,0.02472250718690462,0.007470561357705555,0.6258721725039663,0.9486865559720844,0.37740458079759287,0.058416708811249884,0.011580706513668092,0.1698851822359333,0.8401300677586322,0.400154482101151,0.9253807351327386
15098,0.8170017787047286,0.9774929797539106,0.8316719878586643,0.16575892478997953,0.5458598896226804,0.658889271183101,0.9492571520510039,0.8868269088557774,0.9625324899441613,0.7735943501039334,0.02769458646043945,0.1078710191064743,0.3329662006441611,0.9786685921944376
26322,0.009613528073099953,0.20262154161233095,0.6745629532787956,0.3322368736740066,0.8181535263551861,0.9069306060822537,0.6868969528301262,0.963122320718775,0.6787715340450688,0.8215661275522241,0.31337898024993793,0.3700386334866608,0.9317202588582928,0.45363205024224434
26316,0.49793487634068956,0.9242501644074805,0.9051455283561056,0.8613679278618737,0.6758644398111856,0.8462333960702659,0.18195386319477713,0.7825992049439028,0.3937737677110304,0.47759368224599963,0.6293808626666638,0.9757986718048547,0.4594077095776467,0.6999866961583363
13060,0.7807858254915653,0.05016263714878332,0.7028241672634945,0.1094655134064286,0.2729546029166122,0.9998102529209781,0.7278365979896563,0.0050585767297601485,0.41627479377643367,0.8041295421609737,0.9220508480810673,0.8907521722362305,0.35670261395345765,0.4390858078849523
22189,0.7816934330668543,0.37001891602200876,0.5272037695761193,0.9794070859735382,0.39346949924515806,0.10183380334694388,0.0849727896822115,0.8611679408150524,0.14856567641134782,0.67518906645305,0.6715275293353945,0.7883765828665297,0.8547995155456518,0.00033810500988918534
13671,0.827413875122304,0.23036208028349772,0.9883346862605957,0.20765871466978988,0.08515895046229327,0.379613916506024,0.9558546849627123,0.8522013050101184,0.36395238393394647,0.11034965197509228,0.6169643507582679,0.0013229546037740805,0.16013727411808004,0.22899614515332706
5004,0.5437562762404364,0.05634842316584406,0.8148940985883825,0.6859779646750691,0.6489780566146937,0.8452392303182361,0.438166690154438,0.8974931609904695,0.9285419575189112,0.827872982105982,0.7035304115817098,0.7373059360552694,0.49898748022361233,0.07797308318631058
3850,0.49964589345001675,0.7685889332149655,0.11527093755953906,0.7456734060569595,0.7702726637676092,0.9295861167723592,0.20201026915853734,0.605496456328473,0.8539105408069766,0.010779160390910597,0.07385620336702141,0.36137252744176757,0.6899486229488753,0.9130231594194205
25275,0.8765936480610474,0.3644480069511309,0.6049132142247998,0.4031654398066209,0.16580275517308996,0.19297560663026972,0.8605520199574793,0.3600257176245162,0.3665347597101412,0.6003872571727116,0.20083420047533473,0.5823573204005459,0.9945883782310175,0.4259653171576252
27294,0.6205440451892339,0.05597492391906462,0.033321787802153814,0.06588322177959685,0.5791913098458826,0.9404474138108299,0.21717237321249824,0.9454639896827218,0.17007323657693427,0.42964937725502034,0.9314984285738687,0.9552287526411967,0.02274813106527533,0.7234950088496779
13315,0.45382113363935894,0.17371314810169036,0.2979551317170997,0.5431672299702298,0.884322932073751,0.8687600037989102,0.31429323266536213,0.7694705228361176,0.6487086490106322,0.9507244101630519,0.9983947990940565,0.6384572405508347,0.9069796836619437,0.7195373228272125
20035,0.27580242855713105,0.013826211522872377,0.6580241067504096,0.24337604613495262,0.8950945014015657,0.9526026829459215,0.027235611999549863,0.4722435763592318,0.42640920795217774,0.8647208867830599,0.9406804533816068,0.8899545262616553,0.6397216958469621,0.19307317976008975
