,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2
131794,0.9089777183116783,0.11453477182393114,0.7345367786324972,0.8209989413221197,0.463663800473317,0.3543512898407665,0.026849920010100056,0.8361168540676224,0.9496822766895412,0.09471093537081639,0.5196303223523964,0.8103913228607855,0.6398657130783494,0.030265912406895513
36465,0.5280885927593919,0.041458394766860474,0.41366521764012554,0.792161651644341,0.13091735241671326,0.9478939804700334,0.22191709403147447,0.9687662648980467,0.28306906854047537,0.16515380097942628,0.0008122588902493786,0.3192302293487581,0.9347880668104835,0.47991513202477926
43096,0.6714123074114354,0.5021666722801907,0.5280262511299668,0.22040242360037154,0.898247379102179,0.9435875147423759,0.023773672139501933,0.1063170234910781,0.8842472273239281,0.22653061958389895,0.3155034385718204,0.9132804771857711,0.31230133467511384,0.09690141747038157
89809,0.4798264173086949,0.009933048127571632,0.8308757218010148,0.44165416454889417,0.66313365601036,0.810053783101383,0.34335850753774944,0.7068066448022173,0.3857926151253444,0.38941435070554703,0.7410775328192214,0.8515801268407993,0.5655045351928264,0.05368895890990692
123873,0.864867161554435,0.5202351409763605,0.06240041363628712,0.8159582356867386,0.8727387166568835,0.18365304207541064,0.18403193579677787,0.9556226535775921,0.7933441506768869,0.08567649023410305,0.24605109682295903,0.662874650589019,0.2981473312773072,0.062442822243594966
87544,0.9857991893058794,0.4113721915939028,0.4914625984990907,0.8358923608114991,0.21235582760148394,0.2935483290214139,0.10208088285413017,0.45589090945787586,0.9613592990358975,0.17059160358960257,0.10020065501103462,0.4844475311940189,0.36161540414405396,0.14240017982679642
132899,0.8465409586842229,0.0826034425975069,0.8208293634800995,0.5842739400608797,0.68603620997902,0.09937396521698862,0.4414277286498793,0.8741786598639697,0.7126698294167485,0.6763540630307311,0.32854606224274935,0.6618577223941094,0.8831390007339606,0.06880975999071966
31461,0.37752166239829493,0.0473829655491623,0.9619663250560403,0.1081221504308168,0.8594794254761402,0.8146630385902935,0.5372625107147438,0.9585347632429906,0.1003335090471194,0.294839395230282,0.5320595010448624,0.3082876266911369,0.6224046917809674,0.09457421806815577
102334,0.8229558915913018,0.47660635046283334,0.41557006753854564,0.9055162326004389,0.17055720531594404,0.4630481725811873,0.2572350780959467,0.3287088202235861,0.813997047953826,0.17974890036137858,0.3825172837586046,0.13063761940204732,0.7814566137918806,0.9659445850837101
27471,0.8240259712042368,0.054649151711169325,0.9258612176159813,0.5883604553579559,0.7979780065910916,0.2555867349401075,0.20754693060912852,0.9507447892070965,0.9395920479522661,0.2339878636044742,0.7485017289396317,0.4841260094554516,0.8960935447635506,0.0921855548576863
25284,0.6396738151556671,0.22028784084779376,0.6980272713663992,0.46196828369390025,0.9738882303712016,0.5126575279283577,0.23887786520625748,0.8878410598440442,0.9208958800748325,0.39358137065157306,0.6347173841643771,0.8528439146176371,0.555622936614459,0.08581397581993856
42769,0.3546663865638195,0.13794862953067147,0.7137737651664643,0.6257921575847151,0.5095161163813376,0.8601319436872066,0.3140081573477523,0.512507168694454,0.387219985808211,0.4980171627230548,0.2943758520460186,0.5957379421668328,0.975490109180849,0.06383404584789296
83606,0.567780268818257,0.1526181029151182,0.809709850285609,0.6025591485535481,0.8028891382125863,0.7983635758160819,0.05316239465694152,0.8015214685006604,0.4053900034441678,0.28592079835500395,0.3909809211183522,0.35966780633633766,0.9205317631041745,0.03474152404320112
27203,0.3466262650794311,0.28313683739131906,0.9080966558433529,0.7388329837807032,0.28718266945168275,0.9325954964034671,0.14928506218485169,0.7446286081004715,0.3222716012695942,0.25743798388669376,0.15651311661585166,0.0756390847693135,0.8215022120305056,0.18043714938001248
1208,0.3943049702200679,0.15299499806501074,0.9700559560444624,0.3529071721111163,0.8402949002712128,0.9404703681010047,0.07747104664078065,0.05103083064234066,0.31617844825366154,0.4521978587129883,0.9296398059493233,0.5801939857286053,0.8944655172396241,0.05195963524089772
40470,0.6093133727556574,0.34242372105286356,0.8494110214711565,0.3698866292637005,0.941483126412742,0.3573377451674662,0.5066922246055748,0.6240480206590624,0.9780050546571063,0.17020132476757163,0.23652761777828338,0.9929773567724168,0.5102030560796763,0.5786243380767142
50710,0.9599168887435376,0.22443962374705312,0.23331050199604977,0.6510912112258611,0.5637143532819917,0.44396656523087463,0.13592320110326933,0.6787418126993064,0.760373580927433,0.16609852690304244,0.6470287240990771,0.5146708857616002,0.08788080905842052,0.003051512660888274
13030,0.5589680806395225,0.2771781364312914,0.8294081513517936,0.09578327371429146,0.8687625969445154,0.8459118527503416,0.13915292391344125,0.6074830888392131,0.6864908088420021,0.023185641939151673,0.8289644046145791,0.9558281760031786,0.20141409600124358,0.14263636860609608
10638,0.49784314730418877,0.4467597157594113,0.9683195359039822,0.46933872654469017,0.889075479068132,0.4602306338955309,0.3867659427332992,0.5755311112041048,0.613507090107309,0.4567463010226177,0.1433808795354771,0.9823908725256449,0.5634027099793305,0.07901645076763068
28750,0.26308878364637317,0.03184188534846501,0.9868343557049915,0.3185054937704383,0.724261415844789,0.9563013456200908,0.1893951589928528,0.08831858740597111,0.3761823092122142,0.735126207207714,0.6069334570164482,0.6076417843839135,0.5876882495493002,0.451270518745815
57378,0.2716666191081847,0.031040136214437887,0.45029444854372047,0.2313302735817344,0.9016168283028194,0.8849906789666692,0.2921187980445631,0.9972901299214081,0.26791830382163395,0.43376844516398244,0.5941926573828882,0.7825084650526178,0.9162589767289747,0.1111560984724907
83099,0.9455180898073475,0.2580484997987971,0.08421025787587975,0.9460243370658381,0.4328508960216202,0.11264785417325854,0.11080757034959866,0.8299614906004018,0.628028776038101,0.03802225990634432,0.38092196626267727,0.29853290177863423,0.6743986850764887,0.15362589868451101
26763,0.9067609193561593,0.3803182713535638,0.15288290645026933,0.593935078783392,0.8537884121544996,0.204311745073064,0.22218406367055013,0.5551773047362221,0.8669535948543056,0.6426545756071887,0.3389128352440436,0.9021281574453782,0.5793549463773229,0.38442747665663474
25181,0.8858132190205548,0.28293678303581177,0.44093605109299483,0.9245193579813633,0.7229454927993062,0.02088662333820303,0.1211510920410787,0.8424949214932789,0.8218911961017944,0.5742491124582118,0.6627465344636957,0.5518238309015684,0.7016114813196622,0.3031833154677063
116035,0.39663386223801195,0.10240908235573255,0.5898223446184399,0.09929936255639728,0.8892207497922403,0.9720184307728214,0.21849935855608274,0.14016331639510402,0.2510876136836828,0.5024707124580633,0.5871818079130778,0.5668368909419752,0.8374761214237953,0.07670801028564464
80576,0.7660760024641204,0.3113019891577135,0.6027637730526763,0.7412533913493584,0.7280782236231432,0.6087438000342543,0.12257794993270181,0.8355190207307299,0.8270880152723827,0.1576162483693829,0.3431343457986336,0.9544075092905231,0.29068382951106814,0.0016111814077603996
120955,0.9571969042410697,0.12179981143612899,0.43523438441785656,0.8020622910287647,0.5118059509476599,0.06780859732181074,0.21899871609496016,0.6948317367160949,0.7154816416339923,0.8512894131168678,0.45068072660958014,0.27427584311778874,0.9461167005790586,0.578086412952284
86702,0.3313572059287022,0.5359865064556549,0.7126920234452936,0.329164118659076,0.8000389025001272,0.950095971356561,0.17299837650943403,0.5048144693860535,0.5951761860369716,0.21098149281944284,0.1442550412001951,0.8646131001291071,0.08433566169567967,0.10299623721609877
101195,0.08930638414987777,0.12478122874697674,0.9839703112823017,0.0593485019398479,0.9780953778552146,0.9547824567336572,0.43935359233039645,0.32796667816368497,0.3626459961233198,0.5398128508622517,0.3326492738077709,0.4363405779790122,0.7512167556357345,0.13628122344165136
17197,0.2997434780227034,0.3198310990264352,0.45696776587278043,0.6839347495892403,0.3434215335157911,0.9934993314043846,0.25703826251805834,0.7091762956278639,0.3779494694166663,0.12139255575646107,0.21133544662446663,0.12610035792842364,0.9960090278186122,0.18538828402094923
