,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_H3,sigma_H4,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_H3,epsilon_H4,epsilon_O1,epsilon_O2
25848,0.22948820570332504,0.009343440143045247,0.1335069113780566,0.0037108026269751073,0.0246346242910647,0.7694684090128437,0.6700823868617642,0.6196069951077434,0.5344100963009675,0.4494220416921942,0.15314172567748535,0.26728489548753087,0.4238759808192317,0.13282619084085817,0.44807781657709556,0.8493663953348657
106575,0.0630992040251172,0.15227460336991566,0.3152573671497936,0.2402684769889382,0.3314838027280115,0.4893754935734547,0.6629932865907547,0.5421917721845111,0.3056930137482742,0.35600591254928965,0.12913900595388036,0.6083179840705073,0.1330299546846094,0.22471729768197982,0.742788303592938,0.09646488877878698
41144,0.26230612146720017,0.7990570347581389,0.06675037252634368,0.32097056604084095,0.003192494120726285,0.35237372560994207,0.7418882936792963,0.5136427581697914,0.7833814857238374,0.08796360726704457,0.26767124839969275,0.8956590885790062,0.21591686068629173,0.30822784877686016,0.380998550355245,0.2820883343379166
77853,0.6459821820591565,0.3437611140007461,0.32479282253765607,0.3697822250997757,0.27033367818976906,0.05479804002080615,0.6099348130320109,0.6785385524946558,0.943167034434196,0.7246255380491211,0.33086695527258336,0.2189077291625755,0.41447492162363847,0.33873392282862824,0.3273195542063477,0.6057422115335799
16367,0.6501111641310541,0.2671403620881646,0.07521224408592359,0.15204454758873073,0.35339678775449196,0.33004428558799787,0.7002279846199145,0.5744094311477767,0.9373811112655612,0.21250634393776568,0.9788420770365501,0.33505129337581757,0.2631768891510596,0.10559802181318123,0.007986192327515204,0.978421601829166
5763,0.09653752847616194,0.5501988220332282,0.09696277966084976,0.5026436381272799,0.2947125632748051,0.12690906799161816,0.6254409705551613,0.7244017744679812,0.5141060582903643,0.771013584614455,0.5385037981868782,0.06959253598562734,0.7329553077161345,0.16175778439574984,0.4143463368549906,0.09746217150087179
110632,0.14988614742388823,0.05907454687140082,0.14108892697919337,0.037867650783314825,0.13509753163541158,0.9299285425891703,0.6882109372047608,0.6112333049995201,0.8516198648737034,0.56695541370593,0.17051332618416454,0.1281843793333507,0.0003714796669195643,0.05951179405523558,0.295358014489039,0.10504234597651257
83566,0.07251686193647824,0.0802352710662144,0.018884506287934515,0.5432372350711052,0.40515335702321387,0.36236195272320715,0.6352667085693384,0.6871943277984204,0.8282854047497613,0.3395618416649702,0.9507437976041818,0.9578795548027711,0.6713625402034236,0.11023430981550592,0.7465144607101155,0.8186479038648894
116998,0.4680934080803307,0.6761090148018881,0.3942002568886833,0.2871288561904305,0.0470630189628811,0.18469142245160663,0.5273449400296277,0.7948174084765719,0.35471710569369724,0.11959388008351923,0.10195323363770473,0.7428023482217293,0.3890645125767324,0.10466937735580253,0.7917321674381991,0.9091156978850163
27679,0.2753200115406205,0.2651921750064716,0.02818105426612397,0.5145019335142422,0.2863146619225014,0.7605308513655952,0.6121156279570247,0.6482880818356018,0.14628522635482077,0.3283211139370141,0.27728310906648884,0.0898671354279494,0.4211982299309497,0.3146411798514937,0.28245181887284093,0.8517667238810268
82847,0.16773995436009748,0.17694034647400447,0.006136908652944911,0.12169266553387754,0.8161251325235294,0.07520689390283863,0.6556319886070259,0.7296397628755324,0.6387116295332592,0.33413150502190675,0.3531819148450644,0.8027613747575111,0.16464987128806652,0.03567917252624517,0.06061924882312373,0.6585058425179783
69332,0.26611560995654626,0.5563576327196128,0.5048041938552431,0.2776278931900107,0.10301312706016938,0.31490826020293006,0.6444083735014416,0.5871215092339578,0.990066034987617,0.573585368437181,0.6668657295511908,0.6551548086701955,0.1627179635035792,0.21117678997921804,0.45399289649452,0.5715931077818446
32563,0.20627048386937735,0.21833308799273957,0.24515866062340894,0.493732899108919,0.43274088586581044,0.11659129009377235,0.6190216721250213,0.6750393771466181,0.7711612623015168,0.45974819399288247,0.5375660862175787,0.2822792121076912,0.531908039237472,0.24994298638166018,0.285142771399821,0.188530366802754
23418,0.09210767780456784,0.2786198440103508,0.0666278659573822,0.4432115889322022,0.051491359756650666,0.3024556377067856,0.5516273232674384,0.8276885641670308,0.193952106165071,0.30251765950794757,0.45932808904220523,0.47137916290391874,0.29931679025544333,0.6841910344239247,0.5319770392059562,0.872780271569445
13568,0.3286823344935794,0.41568202838411883,0.10155234092742108,0.23423415194255714,0.2534486950262364,0.510917432938684,0.5610234124310994,0.8569057201696169,0.9738075207265827,0.15426726627107715,0.4952724058046693,0.8472603557219389,0.4809804913337597,0.15540126855441766,0.8823713295293916,0.661535343229764
25678,0.189177692158544,0.7540428595908154,0.178437310420282,0.750768300846809,0.24607974416466885,0.7086199073500622,0.6005441968071776,0.72283201190831,0.7661684575928359,0.9498895609639428,0.7138083131402642,0.4778772779456482,0.02423930973155169,0.001123011259853458,0.30738227295953346,0.9502392591251865
